transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,device_type,location,customer_age,customer_income,days_since_last_transaction,new_device_flag,new_location_flag,account_age_days,is_international,is_fraud
1940,C0154,2025-10-20 07:44:25.445070,436.32,atm,groceries,atm,Seoul,55,4550000,29,0,1,1969,0,0
1941,C0154,2025-10-21 04:42:25.445070,516.17,atm,travel,desktop,Daejeon,55,4550000,13,1,1,1969,0,0
1942,C0155,2025-10-18 10:29:25.445141,294.91,atm,electronics,desktop,Gwangju,28,6750000,4,0,0,3991,0,0
1943,C0155,2025-10-19 06:26:25.445141,500.35,pos,others,unknown,Daejeon,28,6750000,4,1,1,3991,0,0
1944,C0155,2025-10-19 14:10:25.445141,306.57,transfer,entertainment,unknown,Daegu,28,6750000,28,0,1,3991,0,0
1945,C0155,2025-10-20 03:49:25.445141,663.32,atm,groceries,unknown,Busan,28,6750000,19,0,1,3991,0,0
1946,C0155,2025-10-20 06:30:25.445141,300.16,pos,electronics,desktop,Gwangju,28,6750000,19,0,0,3991,0,0
1947,C0155,2025-10-20 13:38:25.445141,545.49,atm,electronics,desktop,Daegu,28,6750000,13,0,1,3991,0,0
1948,C0155,2025-10-20 22:17:25.445141,394.09,online,fashion,atm,Busan,28,6750000,24,0,1,3991,0,1
1949,C0155,2025-10-21 04:06:25.445141,993.11,transfer,fashion,atm,Jeju,28,6750000,3,0,1,3991,0,0
1950,C0155,2025-10-22 02:27:25.445141,387.18,online,groceries,atm,Daejeon,28,6750000,18,0,1,3991,1,0
1951,C0155,2025-10-22 18:39:25.445141,97.67,atm,others,mobile,Incheon,28,6750000,19,0,1,3991,0,0
1952,C0155,2025-10-23 16:20:25.445141,1107.14,online,entertainment,mobile,Ulsan,28,6750000,17,0,1,3991,0,0
1953,C0155,2025-10-24 07:36:25.445141,195.47,transfer,travel,mobile,Daegu,28,6750000,19,0,1,3991,0,0
1954,C0155,2025-10-24 20:37:25.445141,239.13,transfer,entertainment,unknown,Daegu,28,6750000,18,0,1,3991,0,0
1955,C0155,2025-10-25 11:48:25.445141,250.5,transfer,entertainment,unknown,Daejeon,28,6750000,27,1,1,3991,0,0
1956,C0156,2025-09-28 06:48:25.445253,1211.42,online,electronics,mobile,Incheon,68,6530000,21,0,1,3502,0,0
1957,C0156,2025-09-28 23:16:25.445253,73.07,transfer,groceries,unknown,Seoul,68,6530000,2,0,1,3502,0,0
1958,C0156,2025-09-29 01:32:25.445253,4965.15,pos,entertainment,unknown,Daegu,68,6530000,7,0,1,3502,0,0
1959,C0156,2025-09-29 05:59:25.445253,939.03,online,entertainment,atm,Gwangju,68,6530000,1,0,1,3502,0,1
1960,C0156,2025-09-29 06:59:25.445253,482.31,transfer,groceries,atm,Daejeon,68,6530000,9,0,1,3502,0,0
1961,C0156,2025-09-30 06:26:25.445253,386.1,transfer,others,unknown,Ulsan,68,6530000,1,0,0,3502,0,0
1962,C0156,2025-09-30 12:07:25.445253,506.97,online,fashion,atm,Ulsan,68,6530000,15,0,0,3502,0,0
1963,C0156,2025-09-30 13:16:25.445253,612.1,atm,fashion,atm,Daegu,68,6530000,16,0,1,3502,0,1
1964,C0156,2025-09-30 17:53:25.445253,675.99,pos,fashion,atm,Ulsan,68,6530000,25,0,0,3502,0,0
1965,C0156,2025-10-01 08:20:25.445253,629.22,transfer,others,atm,Seoul,68,6530000,20,0,1,3502,0,0
1966,C0156,2025-10-01 16:18:25.445253,433.4,online,electronics,unknown,Incheon,68,6530000,3,0,1,3502,0,0
1967,C0156,2025-10-02 07:53:25.445253,344.51,atm,travel,unknown,Daejeon,68,6530000,24,0,1,3502,0,0
1968,C0156,2025-10-02 08:59:25.445253,357.44,online,electronics,desktop,Daejeon,68,6530000,3,1,1,3502,0,0
1969,C0157,2025-08-31 01:55:25.445356,345.18,atm,electronics,mobile,Seoul,55,6560000,18,0,1,3146,0,0
1970,C0157,2025-08-31 18:57:25.445356,999.26,pos,groceries,mobile,Incheon,55,6560000,28,0,0,3146,0,0
1971,C0157,2025-08-31 19:34:25.445356,648.62,transfer,travel,desktop,Ulsan,55,6560000,27,0,1,3146,0,0
1972,C0157,2025-08-31 22:19:25.445356,38.39,pos,others,mobile,Incheon,55,6560000,16,0,0,3146,0,0
1973,C0157,2025-09-01 14:49:25.445356,681.79,transfer,groceries,unknown,Gwangju,55,6560000,23,0,1,3146,0,0
1974,C0157,2025-09-01 16:37:25.445356,471.44,atm,entertainment,atm,Incheon,55,6560000,8,0,0,3146,0,0
1975,C0157,2025-09-01 21:08:25.445356,397.44,online,others,desktop,Gwangju,55,6560000,11,0,1,3146,0,0
1976,C0157,2025-09-02 06:27:25.445356,295.65,online,electronics,unknown,Daejeon,55,6560000,11,0,1,3146,0,0
1977,C0157,2025-09-02 11:35:25.445356,991.57,pos,electronics,mobile,Incheon,55,6560000,4,0,0,3146,0,0
1978,C0157,2025-09-02 21:29:25.445356,860.94,atm,others,mobile,Jeju,55,6560000,24,0,1,3146,0,0
1979,C0157,2025-09-03 20:19:25.445356,217.39,transfer,others,desktop,Jeju,55,6560000,6,0,1,3146,0,0
1980,C0157,2025-09-04 09:26:25.445356,558.72,pos,electronics,unknown,Gwangju,55,6560000,20,0,1,3146,0,0
1981,C0157,2025-09-04 11:53:25.445356,185.43,atm,groceries,mobile,Daejeon,55,6560000,20,0,1,3146,0,0
1982,C0158,2025-09-27 02:53:25.445463,133.79,pos,fashion,desktop,Gwangju,50,6600000,28,0,1,3179,0,1
1983,C0158,2025-09-28 00:42:25.445463,244.36,online,entertainment,mobile,Ulsan,50,6600000,16,0,1,3179,0,0
1984,C0158,2025-09-28 15:22:25.445463,804.25,transfer,groceries,atm,Daejeon,50,6600000,21,0,0,3179,0,0
1985,C0158,2025-09-29 06:07:25.445463,864.8,online,entertainment,desktop,Gwangju,50,6600000,15,0,1,3179,0,0
1986,C0158,2025-09-30 01:08:25.445463,608.18,online,electronics,atm,Daegu,50,6600000,3,0,1,3179,0,0
1987,C0158,2025-09-30 18:26:25.445463,720.59,transfer,entertainment,unknown,Ulsan,50,6600000,16,0,1,3179,0,0
1988,C0158,2025-10-01 18:10:25.445463,609.69,online,fashion,atm,Jeju,50,6600000,4,0,1,3179,0,0
1989,C0158,2025-10-02 09:40:25.445463,241.49,pos,fashion,unknown,Daegu,50,6600000,2,0,1,3179,0,0
1990,C0158,2025-10-03 04:16:25.445463,569.94,atm,others,atm,Incheon,50,6600000,28,0,1,3179,0,0
1991,C0158,2025-10-03 12:09:25.445463,765.35,atm,groceries,desktop,Daegu,50,6600000,3,0,1,3179,0,0
1992,C0158,2025-10-04 10:22:25.445463,737.62,atm,electronics,unknown,Incheon,50,6600000,18,0,1,3179,0,0
1993,C0158,2025-10-05 04:06:25.445463,1044.33,online,others,desktop,Incheon,50,6600000,1,0,1,3179,0,1
1994,C0159,2025-10-15 08:21:25.445558,710.98,online,electronics,unknown,Jeju,35,8520000,3,1,1,3236,0,1
1995,C0159,2025-10-16 06:04:25.445558,534.41,atm,others,unknown,Busan,35,8520000,2,0,1,3236,1,0
1996,C0159,2025-10-16 19:19:25.445558,949.68,online,fashion,mobile,Daegu,35,8520000,9,0,1,3236,0,0
1997,C0159,2025-10-17 17:22:25.445558,394.96,online,entertainment,mobile,Jeju,35,8520000,25,0,1,3236,0,0
1998,C0159,2025-10-18 15:25:25.445558,199.24,pos,groceries,atm,Daejeon,35,8520000,18,0,0,3236,0,0
1999,C0159,2025-10-18 18:55:25.445558,354.09,online,electronics,desktop,Seoul,35,8520000,24,0,1,3236,0,0
2000,C0159,2025-10-19 07:42:25.445558,222.31,transfer,fashion,unknown,Jeju,35,8520000,10,1,1,3236,0,0
2001,C0159,2025-10-19 22:44:25.445558,235.06,atm,others,unknown,Ulsan,35,8520000,2,1,1,3236,0,0
2002,C0159,2025-10-20 11:33:25.445558,359.38,transfer,electronics,mobile,Daegu,35,8520000,0,0,1,3236,0,0
2003,C0159,2025-10-20 15:08:25.445558,214.02,atm,entertainment,atm,Jeju,35,8520000,19,1,1,3236,0,0
2004,C0159,2025-10-20 21:56:25.445558,315.33,atm,travel,desktop,Daejeon,35,8520000,12,0,0,3236,0,0
2005,C0159,2025-10-21 19:19:25.445558,88.69,atm,groceries,unknown,Jeju,35,8520000,16,0,1,3236,0,0
2006,C0160,2025-09-08 02:20:25.445652,478.49,atm,entertainment,mobile,Gwangju,69,7330000,25,0,1,2667,0,0
2007,C0160,2025-09-08 17:58:25.445652,403.82,online,entertainment,unknown,Ulsan,69,7330000,19,0,1,2667,1,1
2008,C0160,2025-09-08 21:06:25.445652,209.84,pos,travel,atm,Jeju,69,7330000,20,0,0,2667,0,0
2009,C0160,2025-09-09 03:38:25.445652,683.62,atm,electronics,atm,Busan,69,7330000,0,0,1,2667,0,0
2010,C0160,2025-09-09 23:18:25.445652,854.11,transfer,groceries,mobile,Jeju,69,7330000,16,0,0,2667,0,0
2011,C0160,2025-09-10 15:11:25.445652,111.49,atm,travel,atm,Busan,69,7330000,4,0,1,2667,0,0
2012,C0160,2025-09-10 21:39:25.445652,219.16,online,electronics,desktop,Daejeon,69,7330000,22,0,1,2667,0,0
2013,C0160,2025-09-11 12:41:25.445652,218.04,transfer,groceries,desktop,Incheon,69,7330000,15,0,1,2667,0,0
2014,C0161,2025-10-31 17:18:25.445715,190.2,transfer,fashion,desktop,Busan,35,4810000,11,0,1,417,0,0
2015,C0161,2025-10-31 19:00:25.445715,783.35,transfer,travel,desktop,Seoul,35,4810000,4,0,1,417,0,0
2016,C0161,2025-11-01 12:07:25.445715,345.48,online,others,mobile,Seoul,35,4810000,12,0,1,417,0,0
2017,C0161,2025-11-01 23:57:25.445715,326.49,atm,fashion,mobile,Jeju,35,4810000,26,0,0,417,0,0
2018,C0161,2025-11-02 16:09:25.445715,81.2,pos,entertainment,desktop,Gwangju,35,4810000,28,0,1,417,0,1
2019,C0161,2025-11-02 19:21:25.445715,670.71,atm,entertainment,desktop,Incheon,35,4810000,22,0,1,417,0,0
2020,C0161,2025-11-03 09:50:25.445715,149.69,online,travel,atm,Seoul,35,4810000,1,0,1,417,0,0
2021,C0161,2025-11-04 07:53:25.445715,423.24,online,electronics,mobile,Gwangju,35,4810000,19,0,1,417,0,0
2022,C0161,2025-11-04 11:46:25.445715,503.66,online,fashion,desktop,Ulsan,35,4810000,28,1,1,417,0,0
2023,C0161,2025-11-05 02:58:25.445715,1198.14,online,entertainment,desktop,Daegu,35,4810000,14,1,1,417,0,0
2024,C0161,2025-11-05 13:50:25.445715,141.59,online,electronics,unknown,Daejeon,35,4810000,26,0,1,417,0,0
2025,C0161,2025-11-06 07:12:25.445715,36.03,transfer,entertainment,atm,Daejeon,35,4810000,20,0,1,417,0,0
2026,C0161,2025-11-06 23:21:25.445715,467.35,atm,entertainment,desktop,Ulsan,35,4810000,19,0,1,417,0,0
2027,C0161,2025-11-07 03:27:25.445715,1703.45,atm,others,mobile,Incheon,35,4810000,6,0,1,417,0,0
2028,C0161,2025-11-07 06:26:25.445715,1086.98,pos,others,mobile,Seoul,35,4810000,1,0,1,417,0,0
2029,C0161,2025-11-08 05:15:25.445715,477.1,atm,groceries,desktop,Busan,35,4810000,9,0,1,417,0,0
2030,C0161,2025-11-08 17:42:25.445715,272.24,atm,fashion,desktop,Gwangju,35,4810000,4,0,1,417,0,0
2031,C0161,2025-11-09 03:11:25.445715,769.47,atm,electronics,unknown,Jeju,35,4810000,17,0,0,417,0,0
2032,C0161,2025-11-09 11:55:25.445715,185.15,transfer,entertainment,desktop,Daejeon,35,4810000,10,0,1,417,0,0
2033,C0162,2025-09-16 12:59:25.445869,590.57,online,fashion,atm,Seoul,65,4920000,14,0,1,1212,0,0
2034,C0162,2025-09-17 02:34:25.445869,604.48,transfer,travel,atm,Gwangju,65,4920000,30,0,1,1212,0,0
2035,C0162,2025-09-17 08:58:25.445869,942.15,online,entertainment,mobile,Gwangju,65,4920000,10,0,1,1212,0,0
2036,C0162,2025-09-17 19:41:25.445869,3669.2,online,others,mobile,Daegu,65,4920000,2,0,0,1212,0,0
2037,C0162,2025-09-18 13:10:25.445869,552.21,atm,electronics,mobile,Incheon,65,4920000,9,0,1,1212,0,0
2038,C0162,2025-09-19 02:36:25.445869,268.49,online,others,desktop,Incheon,65,4920000,12,0,1,1212,0,0
2039,C0162,2025-09-19 10:44:25.445869,395.26,transfer,fashion,mobile,Incheon,65,4920000,28,1,1,1212,0,0
2040,C0162,2025-09-20 01:50:25.445869,97.98,transfer,entertainment,atm,Seoul,65,4920000,27,0,1,1212,1,0
2041,C0162,2025-09-20 03:43:25.445869,231.42,online,fashion,mobile,Gwangju,65,4920000,23,0,1,1212,0,0
2042,C0162,2025-09-20 15:43:25.445869,290.78,transfer,travel,atm,Seoul,65,4920000,1,0,1,1212,0,0
2043,C0162,2025-09-21 07:00:25.445869,265.26,pos,groceries,unknown,Seoul,65,4920000,22,0,1,1212,0,0
2044,C0162,2025-09-22 05:08:25.445869,455.72,online,groceries,mobile,Seoul,65,4920000,12,0,1,1212,1,0
2045,C0162,2025-09-22 12:40:25.445869,208.94,transfer,others,mobile,Daegu,65,4920000,18,0,0,1212,0,0
2046,C0162,2025-09-22 17:08:25.445869,989.13,online,groceries,unknown,Seoul,65,4920000,22,0,1,1212,0,0
2047,C0163,2025-08-29 18:31:25.445996,403.5,online,groceries,atm,Incheon,41,5270000,11,0,1,666,0,0
2048,C0163,2025-08-30 07:26:25.445996,400.44,transfer,groceries,mobile,Gwangju,41,5270000,1,1,1,666,0,0
2049,C0163,2025-08-31 03:02:25.445996,310.34,online,others,mobile,Ulsan,41,5270000,30,0,1,666,0,0
2050,C0163,2025-08-31 05:12:25.445996,456.76,online,entertainment,unknown,Jeju,41,5270000,1,0,1,666,0,0
2051,C0163,2025-08-31 21:42:25.445996,780.61,transfer,others,desktop,Daegu,41,5270000,18,0,1,666,0,0
2052,C0163,2025-09-01 10:39:25.445996,201.6,pos,electronics,mobile,Ulsan,41,5270000,12,0,1,666,0,0
2053,C0163,2025-09-01 22:13:25.445996,238.29,transfer,electronics,desktop,Incheon,41,5270000,26,1,1,666,0,0
2054,C0164,2025-09-27 16:59:25.446053,316.4,pos,travel,desktop,Daejeon,29,4360000,17,0,1,2942,0,0
2055,C0164,2025-09-28 14:34:25.446053,137.46,pos,others,desktop,Daegu,29,4360000,9,0,1,2942,0,0
2056,C0164,2025-09-28 15:15:25.446053,209.47,online,entertainment,mobile,Ulsan,29,4360000,1,0,0,2942,0,0
2057,C0164,2025-09-29 09:52:25.446053,275.62,atm,entertainment,atm,Daegu,29,4360000,28,0,1,2942,1,1
2058,C0164,2025-09-29 23:26:25.446053,812.01,atm,groceries,desktop,Seoul,29,4360000,21,0,1,2942,0,0
2059,C0164,2025-09-30 15:10:25.446053,497.73,transfer,entertainment,unknown,Gwangju,29,4360000,27,0,1,2942,0,0
2060,C0164,2025-10-01 11:35:25.446053,471.01,atm,fashion,desktop,Ulsan,29,4360000,30,0,0,2942,0,0
2061,C0164,2025-10-01 17:51:25.446053,796.89,online,others,desktop,Jeju,29,4360000,16,0,1,2942,0,0
2062,C0164,2025-10-02 09:49:25.446053,361.44,online,others,desktop,Seoul,29,4360000,3,1,1,2942,0,0
2063,C0164,2025-10-02 15:30:25.446053,551.35,pos,others,mobile,Incheon,29,4360000,22,0,1,2942,0,0
2064,C0164,2025-10-03 12:25:25.446053,371.45,pos,electronics,atm,Busan,29,4360000,29,0,1,2942,0,1
2065,C0164,2025-10-04 01:04:25.446053,498.84,online,travel,mobile,Busan,29,4360000,6,0,1,2942,0,0
2066,C0164,2025-10-04 20:01:25.446053,253.1,online,others,atm,Jeju,29,4360000,15,0,1,2942,0,0
2067,C0164,2025-10-05 09:12:25.446053,57.34,online,others,mobile,Gwangju,29,4360000,15,0,1,2942,0,0
2068,C0164,2025-10-06 05:58:25.446053,362.34,pos,electronics,unknown,Incheon,29,4360000,18,0,1,2942,0,0
2069,C0164,2025-10-06 23:30:25.446053,1259.16,transfer,fashion,atm,Seoul,29,4360000,16,0,1,2942,0,0
2070,C0164,2025-10-07 15:56:25.446053,846.38,pos,electronics,mobile,Incheon,29,4360000,19,0,1,2942,0,0
2071,C0165,2025-10-21 06:53:25.446186,873.33,pos,electronics,atm,Busan,29,9230000,15,0,1,363,0,0
2072,C0165,2025-10-21 11:32:25.446186,1084.53,online,electronics,unknown,Gwangju,29,9230000,22,0,1,363,0,1
2073,C0165,2025-10-21 16:01:25.446186,433.08,online,groceries,mobile,Daegu,29,9230000,8,0,0,363,0,0
2074,C0165,2025-10-21 23:39:25.446186,472.41,pos,groceries,unknown,Jeju,29,9230000,29,0,1,363,0,0
2075,C0165,2025-10-22 08:08:25.446186,246.13,transfer,others,desktop,Seoul,29,9230000,24,0,1,363,0,0
2076,C0165,2025-10-22 19:45:25.446186,313.29,online,travel,atm,Ulsan,29,9230000,21,0,1,363,0,0
2077,C0165,2025-10-23 16:13:25.446186,660.25,pos,travel,unknown,Jeju,29,9230000,28,0,1,363,0,0
2078,C0165,2025-10-24 00:02:25.446186,1056.91,pos,electronics,mobile,Incheon,29,9230000,2,0,1,363,0,0
2079,C0165,2025-10-24 23:36:25.446186,360.84,online,travel,atm,Ulsan,29,9230000,1,0,1,363,0,0
2080,C0165,2025-10-25 17:53:25.446186,281.42,pos,electronics,mobile,Daejeon,29,9230000,30,0,1,363,0,0
2081,C0165,2025-10-25 20:19:25.446186,403.6,atm,travel,desktop,Incheon,29,9230000,25,0,1,363,0,0
2082,C0165,2025-10-26 10:48:25.446186,652.6,atm,electronics,mobile,Gwangju,29,9230000,28,0,1,363,0,0
2083,C0166,2025-09-09 09:40:25.446280,127.09,atm,groceries,unknown,Incheon,46,6170000,16,0,1,2322,0,0
2084,C0166,2025-09-09 11:53:25.446280,64.27,transfer,entertainment,atm,Daejeon,46,6170000,1,0,1,2322,0,0
2085,C0166,2025-09-09 18:45:25.446280,259.71,transfer,entertainment,desktop,Daegu,46,6170000,11,1,1,2322,0,0
2086,C0166,2025-09-10 07:46:25.446280,151.93,pos,travel,desktop,Incheon,46,6170000,12,0,1,2322,0,0
2087,C0166,2025-09-10 11:56:25.446280,268.67,online,fashion,desktop,Daejeon,46,6170000,13,0,1,2322,0,0
2088,C0166,2025-09-10 23:49:25.446280,358.45,transfer,fashion,desktop,Busan,46,6170000,27,0,1,2322,0,0
2089,C0166,2025-09-11 01:19:25.446280,280.73,atm,entertainment,mobile,Ulsan,46,6170000,7,0,1,2322,0,0
2090,C0166,2025-09-11 04:22:25.446280,1289.45,atm,fashion,desktop,Daegu,46,6170000,25,0,1,2322,0,0
2091,C0166,2025-09-11 14:08:25.446280,523.95,atm,groceries,atm,Seoul,46,6170000,7,0,1,2322,0,0
2092,C0166,2025-09-11 21:12:25.446280,513.05,online,others,desktop,Busan,46,6170000,26,0,1,2322,0,0
2093,C0166,2025-09-12 14:24:25.446280,663.66,atm,electronics,atm,Daejeon,46,6170000,14,0,1,2322,0,0
2094,C0166,2025-09-13 14:06:25.446280,162.22,transfer,travel,atm,Jeju,46,6170000,22,0,1,2322,0,0
2095,C0166,2025-09-13 23:25:25.446280,926.38,transfer,groceries,atm,Daegu,46,6170000,18,0,1,2322,0,0
2096,C0166,2025-09-14 12:59:25.446280,379.7,atm,others,unknown,Busan,46,6170000,28,0,1,2322,0,0
2097,C0166,2025-09-15 00:51:25.446280,689.79,transfer,fashion,mobile,Seoul,46,6170000,29,0,1,2322,0,0
2098,C0166,2025-09-15 11:28:25.446280,171.15,online,fashion,desktop,Ulsan,46,6170000,10,0,1,2322,0,0
2099,C0166,2025-09-16 00:38:25.446280,116.4,atm,fashion,unknown,Incheon,46,6170000,29,0,1,2322,0,0
2100,C0167,2025-10-20 16:27:25.446415,776.12,transfer,others,mobile,Daejeon,49,6250000,3,0,1,947,0,0
2101,C0167,2025-10-21 15:24:25.446415,545.19,transfer,others,desktop,Daegu,49,6250000,5,0,1,947,0,0
2102,C0167,2025-10-22 01:50:25.446415,196.05,transfer,fashion,desktop,Seoul,49,6250000,13,0,0,947,0,0
2103,C0167,2025-10-22 09:42:25.446415,201.19,online,others,mobile,Seoul,49,6250000,21,0,0,947,0,0
2104,C0167,2025-10-23 03:59:25.446415,992.62,transfer,groceries,desktop,Busan,49,6250000,23,0,1,947,0,0
2105,C0167,2025-10-23 23:09:25.446415,155.78,transfer,fashion,desktop,Daegu,49,6250000,21,0,1,947,0,0
2106,C0167,2025-10-24 14:05:25.446415,1501.38,atm,fashion,atm,Jeju,49,6250000,15,0,1,947,0,0
2107,C0167,2025-10-25 12:22:25.446415,196.27,online,others,unknown,Gwangju,49,6250000,26,0,1,947,0,0
2108,C0167,2025-10-26 04:19:25.446415,672.31,atm,groceries,unknown,Ulsan,49,6250000,13,0,1,947,0,0
2109,C0167,2025-10-26 08:17:25.446415,310.17,transfer,electronics,mobile,Gwangju,49,6250000,26,0,1,947,0,0
2110,C0167,2025-10-26 09:17:25.446415,653.64,transfer,fashion,mobile,Seoul,49,6250000,4,0,0,947,1,0
2111,C0167,2025-10-26 13:49:25.446415,261.05,online,fashion,desktop,Gwangju,49,6250000,27,0,1,947,0,0
2112,C0167,2025-10-26 14:53:25.446415,354.17,transfer,groceries,mobile,Daegu,49,6250000,16,0,1,947,0,0
2113,C0168,2025-10-16 09:28:25.446582,416.85,pos,electronics,desktop,Ulsan,46,5980000,11,0,1,3609,0,0
2114,C0168,2025-10-16 22:58:25.446582,180.96,pos,others,mobile,Incheon,46,5980000,20,0,1,3609,0,0
2115,C0168,2025-10-17 10:52:25.446582,729.72,pos,others,atm,Gwangju,46,5980000,27,0,1,3609,0,0
2116,C0168,2025-10-17 19:02:25.446582,267.58,pos,groceries,desktop,Jeju,46,5980000,19,0,1,3609,0,0
2117,C0168,2025-10-18 15:57:25.446582,336.0,pos,electronics,atm,Gwangju,46,5980000,22,0,1,3609,0,0
2118,C0168,2025-10-18 23:41:25.446582,182.09,transfer,groceries,desktop,Daegu,46,5980000,2,0,1,3609,0,0
2119,C0168,2025-10-19 15:52:25.446582,51.94,atm,electronics,mobile,Jeju,46,5980000,5,0,1,3609,0,0
2120,C0168,2025-10-19 20:09:25.446582,346.26,pos,groceries,unknown,Seoul,46,5980000,15,0,0,3609,0,0
2121,C0168,2025-10-20 08:24:25.446582,2779.68,pos,entertainment,desktop,Busan,46,5980000,15,0,1,3609,0,0
2122,C0168,2025-10-20 23:24:25.446582,755.73,transfer,entertainment,atm,Ulsan,46,5980000,10,0,1,3609,0,0
2123,C0168,2025-10-21 04:31:25.446582,397.26,pos,groceries,desktop,Incheon,46,5980000,29,0,1,3609,0,1
2124,C0168,2025-10-21 08:18:25.446582,326.91,transfer,fashion,desktop,Gwangju,46,5980000,21,0,1,3609,0,0
2125,C0168,2025-10-22 07:09:25.446582,410.75,pos,groceries,atm,Ulsan,46,5980000,5,0,1,3609,0,0
2126,C0168,2025-10-22 18:50:25.446582,624.96,pos,fashion,mobile,Ulsan,46,5980000,28,0,1,3609,0,0
2127,C0168,2025-10-23 03:21:25.446582,156.86,online,others,mobile,Seoul,46,5980000,21,0,0,3609,0,0
2128,C0168,2025-10-23 11:34:25.446582,983.83,online,travel,atm,Daegu,46,5980000,30,0,1,3609,0,0
2129,C0168,2025-10-24 06:54:25.446582,715.02,transfer,groceries,mobile,Busan,46,5980000,12,0,1,3609,0,0
2130,C0168,2025-10-25 00:25:25.446582,716.62,transfer,others,unknown,Daegu,46,5980000,23,0,1,3609,0,0
2131,C0168,2025-10-25 02:44:25.446582,572.94,transfer,others,atm,Jeju,46,5980000,10,0,1,3609,0,0
2132,C0168,2025-10-25 08:50:25.446582,409.81,online,fashion,mobile,Ulsan,46,5980000,8,1,1,3609,0,0
2133,C0169,2025-09-25 22:54:25.446738,691.1,transfer,electronics,mobile,Ulsan,68,7890000,6,0,0,2053,0,0
2134,C0169,2025-09-26 16:01:25.446738,647.72,transfer,groceries,mobile,Jeju,68,7890000,25,0,1,2053,0,0
2135,C0169,2025-09-27 07:01:25.446738,303.92,pos,others,mobile,Busan,68,7890000,20,0,1,2053,0,0
2136,C0169,2025-09-28 05:46:25.446738,254.96,online,groceries,atm,Busan,68,7890000,18,0,1,2053,0,0
2137,C0169,2025-09-29 03:06:25.446738,437.68,atm,travel,unknown,Ulsan,68,7890000,30,0,0,2053,0,0
2138,C0169,2025-09-29 08:53:25.446738,1393.0,atm,travel,unknown,Daegu,68,7890000,19,0,1,2053,0,0
2139,C0169,2025-09-29 23:59:25.446738,149.71,atm,others,mobile,Jeju,68,7890000,22,0,1,2053,0,0
2140,C0169,2025-09-30 21:22:25.446738,124.71,atm,others,unknown,Gwangju,68,7890000,20,0,1,2053,0,0
2141,C0169,2025-10-01 20:54:25.446738,460.27,transfer,groceries,mobile,Busan,68,7890000,12,0,1,2053,0,0
2142,C0169,2025-10-02 14:33:25.446738,420.19,transfer,groceries,desktop,Busan,68,7890000,5,0,1,2053,0,0
2143,C0169,2025-10-02 15:31:25.446738,463.44,transfer,travel,unknown,Daejeon,68,7890000,18,0,1,2053,0,0
2144,C0169,2025-10-03 01:22:25.446738,490.37,atm,electronics,mobile,Seoul,68,7890000,30,0,1,2053,0,0
2145,C0169,2025-10-03 12:05:25.446738,337.46,atm,travel,unknown,Daejeon,68,7890000,18,0,1,2053,0,0
2146,C0169,2025-10-03 15:17:25.446738,1328.61,atm,groceries,unknown,Gwangju,68,7890000,1,0,1,2053,0,0
2147,C0169,2025-10-03 16:14:25.446738,112.09,atm,groceries,atm,Gwangju,68,7890000,15,0,1,2053,0,0
2148,C0170,2025-10-04 03:34:25.446855,207.93,atm,entertainment,desktop,Jeju,20,5600000,3,0,1,3186,0,0
2149,C0170,2025-10-04 15:57:25.446855,371.44,pos,entertainment,unknown,Daegu,20,5600000,1,0,1,3186,0,0
2150,C0170,2025-10-04 16:23:25.446855,108.36,pos,fashion,atm,Busan,20,5600000,5,0,1,3186,0,0
2151,C0170,2025-10-05 07:06:25.446855,350.48,transfer,groceries,mobile,Gwangju,20,5600000,29,0,1,3186,0,0
2152,C0170,2025-10-06 02:43:25.446855,1524.13,transfer,entertainment,unknown,Gwangju,20,5600000,13,0,1,3186,0,0
2153,C0170,2025-10-06 14:09:25.446855,410.23,transfer,fashion,desktop,Daejeon,20,5600000,25,1,0,3186,0,0
2154,C0170,2025-10-07 11:12:25.446855,485.2,online,travel,desktop,Daegu,20,5600000,30,0,1,3186,0,0
2155,C0170,2025-10-08 02:45:25.446855,147.21,transfer,groceries,atm,Ulsan,20,5600000,16,0,1,3186,0,0
2156,C0170,2025-10-08 22:04:25.446855,246.39,pos,groceries,desktop,Seoul,20,5600000,16,0,1,3186,0,0
2157,C0170,2025-10-09 14:30:25.446855,298.82,pos,entertainment,atm,Busan,20,5600000,3,0,1,3186,0,0
2158,C0170,2025-10-10 10:09:25.446855,312.88,atm,groceries,mobile,Incheon,20,5600000,15,0,1,3186,0,0
2159,C0170,2025-10-10 20:36:25.446855,1124.75,transfer,groceries,atm,Ulsan,20,5600000,15,0,1,3186,0,0
2160,C0170,2025-10-11 01:03:25.446855,630.27,online,groceries,mobile,Seoul,20,5600000,18,0,1,3186,0,0
2161,C0170,2025-10-11 03:24:25.446855,165.81,pos,others,desktop,Seoul,20,5600000,4,0,1,3186,0,0
2162,C0170,2025-10-11 07:12:25.446855,491.37,pos,electronics,desktop,Jeju,20,5600000,12,0,1,3186,0,0
2163,C0170,2025-10-12 03:40:25.446855,600.99,atm,groceries,atm,Gwangju,20,5600000,26,0,1,3186,0,1
2164,C0170,2025-10-12 18:31:25.446855,1004.37,online,entertainment,desktop,Busan,20,5600000,11,0,1,3186,0,0
